radial_idx	distance	zh	rho	zdr	phi	sd_zdr	sd_phi	zh_qc	rho_qc	zdr_qc	phi_qc	phi_reg	kdp_lsf
147.0000	14.6250	37.5000	0.9900	1.0000	64.2800	0.2290	1.8278	37.5000	0.9900	1.0000	64.2800	64.5117	1.6767
147.0000	14.7000	36.0000	0.9900	0.8125	63.4600	0.2755	1.2322	36.0000	0.9900	0.8125	63.4600	64.5117	1.6151
147.0000	14.7750	34.0000	0.9850	0.3125	64.4800	0.2538	1.2704	34.0000	0.9850	0.3125	64.4800	64.5117	1.3661
147.0000	14.8500	36.0000	0.9900	0.5625	66.9600	0.2743	1.2312	36.0000	0.9900	0.5625	66.9600	65.1162	1.4578
147.0000	14.9250	35.5000	0.9950	0.2500	63.3800	0.1881	1.2613	35.5000	0.9950	0.2500	63.3800	65.1162	1.3623
147.0000	15.0000	34.5000	0.9900	0.3750	65.4600	0.1224	1.0811	34.5000	0.9900	0.3750	65.4600	65.1162	1.2605
147.0000	15.0750	33.5000	0.9900	0.2500	65.9600	0.1224	1.0509	33.5000	0.9900	0.2500	65.9600	65.1162	1.2208
147.0000	15.1500	32.0000	0.9900	0.3750	65.9800	0.0994	0.9986	32.0000	0.9900	0.3750	65.9800	65.1162	1.1815
147.0000	15.2250	32.5000	0.9900	0.5625	64.9200	0.2135	0.9361	32.5000	0.9900	0.5625	64.9200	65.1162	1.1387
147.0000	15.3000	32.5000	0.9900	0.3125	64.8100	0.2308	1.0510	32.5000	0.9900	0.3125	64.8100	65.1162	1.0925
147.0000	15.3750	34.5000	0.9950	0.3125	63.4600	0.2379	1.6811	34.5000	0.9950	0.3125	63.4600	65.1162	1.0429
147.0000	15.4500	30.5000	0.9900	-0.1875	66.5000	0.2283	1.6855	30.5000	0.9900	-0.1875	66.5000	66.5000	0.9899
147.0000	15.5250	29.5000	0.9900	0.0000	66.6500	0.1632	1.6430	29.5000	0.9900	0.0000	66.6500	66.6500	0.9334
147.0000	15.6000	26.0000	0.9750	0.0625	69.1800	0.1395	1.5983	26.0000	0.9750	0.0625	69.1800	67.0167	0.8735
147.0000	15.6750	29.0000	0.9900	0.1250	65.5700	0.0994	1.1171	29.0000	0.9900	0.1250	65.5700	67.0167	0.8101
147.0000	15.7500	27.5000	0.9900	0.0625	66.3000	0.0809	1.0944	27.5000	0.9900	0.0625	66.3000	67.0167	0.7433
147.0000	15.8250	29.0000	0.9950	0.1250	67.2600	0.1250	1.5990	29.0000	0.9950	0.1250	67.2600	67.2600	0.6940
147.0000	15.9000	28.5000	0.9950	0.0000	68.0200	0.1324	1.4979	28.5000	0.9950	0.0000	68.0200	67.2912	0.6420
147.0000	15.9750	26.5000	0.9950	0.2500	66.9900	0.1557	1.3560	26.5000	0.9950	0.2500	66.9900	67.2912	0.5881
147.0000	16.0500	23.0000	0.9900	-0.1875	70.6000	0.1557	1.3400	23.0000	0.9900	-0.1875	70.6000	67.2912	0.5500
147.0000	16.1250	26.5000	0.9950	0.1875	68.1000	0.2566	1.3825	26.5000	0.9950	0.1875	68.1000	67.2912	0.5098
147.0000	16.2000	26.5000	0.9950	0.3125	69.3000	0.2452	1.3174	26.5000	0.9950	0.3125	69.3000	67.2912	0.4710
147.0000	16.2750	26.0000	0.9950	0.0625	70.3700	0.2554	1.0076	26.0000	0.9950	0.0625	70.3700	67.2912	0.4301
147.0000	16.3500	26.0000	0.9950	0.6875	70.8000	0.2124	1.1229	26.0000	0.9950	0.6875	70.8000	67.2912	0.3873
147.0000	16.4250	24.0000	0.9950	0.1875	68.7600	0.2519	1.1586	24.0000	0.9950	0.1875	68.7600	67.2912	0.3480
147.0000	16.5000	21.5000	0.9950	0.0000	68.5500	0.3194	1.1785	21.5000	0.9950	0.0000	68.5500	67.2912	0.3327
147.0000	16.5750	20.0000	0.9950	0.3750	67.4000	0.3194	1.1008	20.0000	0.9950	0.3750	67.4000	67.2912	0.3165
147.0000	16.6500	20.5000	0.9950	-0.1250	67.8300	0.2988	0.9118	20.5000	0.9950	-0.1250	67.8300	67.2912	0.2992
147.0000	16.7250	20.0000	0.9950	-0.3750	69.6600	0.2812	1.0297	20.0000	0.9950	-0.3750	69.6600	67.2912	0.2816
147.0000	16.8000	20.5000	0.9950	0.0625	69.7900	0.2907	1.3211	20.5000	0.9950	0.0625	69.7900	67.2912	0.2631
147.0000	16.8750	21.0000	0.9950	-0.5625	69.8700	0.2649	1.1911	21.0000	0.9950	-0.5625	69.8700	67.2912	0.2436
147.0000	16.9500	18.0000	0.9950	-0.0625	67.4800	0.2627	1.1758	18.0000	0.9950	-0.0625	67.4800	67.2912	0.2231
147.0000	17.0250	17.5000	1.0000	0.1250	71.0400	0.2566	1.6686	17.5000	1.0000	0.1250	71.0400	67.2912	0.2016
147.0000	17.1000	16.5000	0.9900	-0.5625	68.3500	0.2359	1.6864	16.5000	0.9900	-0.5625	68.3500	67.2912	0.1791
147.0000	17.1750	17.0000	0.9900	-0.1875	70.8000	0.1911	1.7674	17.0000	0.9900	-0.1875	70.8000	67.2912	0.1623
147.0000	17.2500	18.5000	0.9950	-0.1250	66.1700	0.2056	1.9091	18.5000	0.9950	-0.1250	66.1700	67.2912	0.1447
147.0000	17.3250	13.5000	0.9900	-0.1875	67.8600	0.2426	1.8329	13.5000	0.9900	-0.1875	67.8600	67.2912	0.1264
147.0000	17.4000	15.5000	0.9950	-0.1875	70.5800	0.2109	1.9025	15.5000	0.9950	-0.1875	70.5800	67.2912	0.1115
147.0000	17.4750	15.5000	0.9850	0.0625	66.4900	0.2165	1.4623	15.5000	0.9850	0.0625	66.4900	67.2912	0.0958
147.0000	17.5500	13.5000	0.9950	-0.6875	66.1900	0.2406	1.4322	13.5000	0.9950	-0.6875	66.1900	67.2912	0.0791
147.0000	17.6250	17.5000	0.9950	-0.2500	66.5200	0.3015	1.4369	17.5000	0.9950	-0.2500	66.5200	67.2912	0.0616
147.0000	17.7000	17.0000	0.9950	-0.3750	67.6800	0.3113	1.4019	17.0000	0.9950	-0.3750	67.6800	67.2912	0.0448
147.0000	17.7750	17.0000	0.9900	0.0625	68.6500	0.2823	1.4288	17.0000	0.9900	0.0625	68.6500	67.2912	0.0421
147.0000	17.8500	16.5000	0.9950	-0.7500	67.3100	0.2729	1.4201	16.5000	0.9950	-0.7500	67.3100	67.2912	0.0407
147.0000	17.9250	16.0000	0.9950	-0.0625	63.8200	0.3611	1.4505	16.0000	0.9950	-0.0625	63.8200	67.2912	0.0457
147.0000	18.0000	16.0000	0.9850	-0.5000	65.8800	0.3741	1.5476	16.0000	0.9850	-0.5000	65.8800	67.2912	0.0527
147.0000	18.0750	15.0000	1.0000	-0.6250	66.5900	0.3499	1.4464	15.0000	1.0000	-0.6250	66.5900	67.2912	0.0593
147.0000	18.1500	14.0000	0.9900	0.3125	65.8000	0.3184	1.3946	14.0000	0.9900	0.3125	65.8000	67.2912	0.0680
147.0000	18.2250	13.0000	0.9900	-0.5625	64.3000	0.3113	2.3999	13.0000	0.9900	-0.5625	64.3000	67.2912	0.0767
147.0000	18.3000	13.0000	1.0000	-0.5625	68.2100	0.3229	2.3732	13.0000	1.0000	-0.5625	68.2100	67.2912	0.0850
147.0000	18.3750	13.5000	1.0000	-0.3750	64.6800	0.3229	3.0753	13.5000	1.0000	-0.3750	64.6800	67.2912	0.0930
147.0000	18.4500	15.5000	0.9900	-0.1250	71.8700	0.2028	3.2496	15.5000	0.9900	-0.1250	71.8700	67.2912	0.1005
147.0000	18.5250	14.5000	1.0000	-0.6250	66.7800	0.2150	3.3845	14.5000	1.0000	-0.6250	66.7800	67.2912	0.1077
147.0000	18.6000	13.5000	0.9800	-0.6250	61.3400	0.2161	3.3902	13.5000	0.9800	-0.6250	61.3400	67.2912	0.1145
147.0000	18.6750	15.0000	0.9850	-0.8125	63.1700	0.2429	3.4448	15.0000	0.9850	-0.8125	63.1700	67.2912	0.1210
147.0000	18.7500	17.0000	0.9850	-0.3125	62.8100	0.2912	2.2603	17.0000	0.9850	-0.3125	62.8100	67.2912	0.1270
147.0000	18.8250	17.5000	0.9950	-0.3750	68.2600	0.2977	2.0650	17.5000	0.9950	-0.3750	68.2600	67.2912	0.1327
147.0000	18.9000	17.0000	0.9850	-0.8125	63.6800	0.2890	1.7712	17.0000	0.9850	-0.8125	63.6800	67.2912	0.1380
147.0000	18.9750	17.5000	0.9950	0.0625	65.5700	0.3463	1.8656	17.5000	0.9950	0.0625	65.5700	67.2912	0.1429
147.0000	19.0500	18.5000	0.9950	-0.2500	64.4200	0.3558	2.1347	18.5000	0.9950	-0.2500	64.4200	67.2912	0.1475
147.0000	19.1250	18.0000	0.9900	-0.3750	65.9800	0.3578	2.0289	18.0000	0.9900	-0.3750	65.9800	67.2912	0.1517
147.0000	19.2000	18.5000	0.9950	-1.0625	67.6900	0.3402	1.8337	18.5000	0.9950	-1.0625	67.6900	67.2912	0.1555
147.0000	19.2750	19.5000	0.9850	-0.1875	70.2400	0.3517	2.2846	19.5000	0.9850	-0.1875	70.2400	67.2912	0.1589
147.0000	19.3500	22.0000	0.9950	-0.5625	65.6400	0.3549	2.1654	22.0000	0.9950	-0.5625	65.6400	67.2912	0.1620
147.0000	19.4250	24.0000	0.9950	-0.1250	68.1100	0.3671	2.2522	24.0000	0.9950	-0.1250	68.1100	67.2912	0.1646
147.0000	19.5000	22.5000	0.9900	0.1250	62.8600	0.1976	2.2480	22.5000	0.9900	0.1250	62.8600	67.2912	0.1669
147.0000	19.5750	25.0000	0.9950	-0.1875	65.7000	0.2161	1.8155	25.0000	0.9950	-0.1875	65.7000	67.2912	0.1688
147.0000	19.6500	24.0000	0.9800	-0.0625	68.6200	0.1685	1.8186	24.0000	0.9800	-0.0625	68.6200	67.6975	0.1704
147.0000	19.7250	25.0000	0.9950	-0.3125	67.5900	0.1685	1.8515	25.0000	0.9950	-0.3125	67.5900	67.6975	0.1716
147.0000	19.8000	26.0000	0.9950	-0.4375	66.9100	0.1395	0.9339	26.0000	0.9950	-0.4375	66.9100	67.6975	0.1723
147.0000	19.8750	27.0000	0.9950	-0.2500	67.6700	0.1940	0.6185	27.0000	0.9950	-0.2500	67.6700	67.6975	0.1728
147.0000	19.9500	26.5000	0.9950	-0.1250	68.4000	0.1915	0.5407	26.5000	0.9950	-0.1250	68.4000	67.8567	0.1728
147.0000	20.0250	27.0000	0.9950	0.0000	68.1800	0.1873	0.9104	27.0000	0.9950	0.0000	68.1800	67.8567	0.1725
147.0000	20.1000	24.0000	0.9900	0.1875	66.9900	0.1336	0.8014	24.0000	0.9900	0.1875	66.9900	67.8567	0.1717
147.0000	20.1750	26.0000	0.9950	-0.1875	68.1300	0.1627	0.7769	26.0000	0.9950	-0.1875	68.1300	68.1300	0.1707
147.0000	20.2500	24.5000	0.9900	0.0000	69.8100	0.1637	1.0370	24.5000	0.9900	0.0000	69.8100	68.3587	0.1692
147.0000	20.3250	24.0000	0.9900	-0.0625	68.5600	0.1637	1.0518	24.0000	0.9900	-0.0625	68.5600	68.3587	0.1673
147.0000	20.4000	26.5000	0.9950	-0.3750	67.9700	0.1940	0.9034	26.5000	0.9950	-0.3750	67.9700	68.3587	0.1651
147.0000	20.4750	26.5000	0.9950	0.0000	70.2400	0.1856	1.0098	26.5000	0.9950	0.0000	70.2400	68.3587	0.1625
147.0000	20.5500	24.0000	0.9900	0.0000	67.9500	0.2098	0.8662	24.0000	0.9900	0.0000	67.9500	68.3587	0.1596
147.0000	20.6250	26.5000	0.9900	0.3125	67.8700	0.2764	0.8824	26.5000	0.9900	0.3125	67.8700	68.3587	0.1562
147.0000	20.7000	27.5000	0.9900	-0.0625	67.3100	0.2442	0.9462	27.5000	0.9900	-0.0625	67.3100	68.3587	0.1525
147.0000	20.7750	29.0000	0.9900	0.2500	68.4900	0.2474	0.8121	29.0000	0.9900	0.2500	68.4900	68.3587	0.1484
147.0000	20.8500	28.5000	0.9900	-0.5000	68.8500	0.2749	1.9267	28.5000	0.9900	-0.5000	68.8500	68.3587	0.1439
147.0000	20.9250	30.0000	0.9950	-0.0625	69.5400	0.2237	1.9140	30.0000	0.9950	-0.0625	69.5400	68.3587	0.1391
147.0000	21.0000	28.5000	0.9850	-0.1250	67.0300	0.2283	1.8498	28.5000	0.9850	-0.1250	67.0300	68.3587	0.1338
147.0000	21.0750	29.5000	0.9900	-0.3750	73.1800	0.1881	1.8416	29.5000	0.9900	-0.3750	73.1800	68.3587	0.1282
147.0000	21.1500	30.0000	0.9950	-0.1875	68.0500	0.1324	1.9028	30.0000	0.9950	-0.1875	68.0500	68.3587	0.1222
147.0000	21.2250	29.0000	0.9900	0.0000	67.9400	0.2158	2.0386	29.0000	0.9900	0.0000	67.9400	68.3587	0.1159
147.0000	21.3000	29.5000	0.9900	0.0625	69.4500	0.2135	1.9503	29.5000	0.9900	0.0625	69.4500	68.3587	0.1091
147.0000	21.3750	30.5000	0.9950	-0.0625	70.6100	0.1685	1.4070	30.5000	0.9950	-0.0625	70.6100	68.3587	0.1020
147.0000	21.4500	29.5000	0.9900	0.3750	67.2800	0.1406	1.3513	29.5000	0.9900	0.3750	67.2800	68.3587	0.0945
147.0000	21.5250	31.0000	0.9950	0.0000	71.1000	0.1473	1.1842	31.0000	0.9950	0.0000	71.1000	68.3587	0.0867
147.0000	21.6000	31.0000	0.9950	0.1875	70.4800	0.1494	1.4070	31.0000	0.9950	0.1875	70.4800	68.3587	0.0784
147.0000	21.6750	28.5000	0.9900	0.0000	70.3600	0.1494	1.4075	28.5000	0.9900	0.0000	70.3600	68.3587	0.0698
147.0000	21.7500	27.0000	0.9900	-0.0625	69.3300	0.0911	0.7852	27.0000	0.9900	-0.0625	69.3300	68.3587	0.0608
147.0000	21.8250	24.0000	0.9900	0.0000	72.0700	0.1451	0.7646	24.0000	0.9900	0.0000	72.0700	68.3587	0.0515
147.0000	21.9000	21.5000	0.9950	-0.0625	70.6200	0.1483	1.2258	21.5000	0.9950	-0.0625	70.6200	68.3587	0.0417
147.0000	21.9750	20.5000	0.9950	-0.1250	70.1300	0.1799	1.3851	20.5000	0.9950	-0.1250	70.1300	68.3587	0.0360
147.0000	22.0500	22.5000	0.9850	0.3125	70.1800	0.1812	1.3809	22.5000	0.9850	0.3125	70.1800	68.3587	0.0301
147.0000	22.1250	21.0000	0.9950	-0.1875	67.7100	0.2105	1.0462	21.0000	0.9950	-0.1875	67.7100	68.3587	0.0240
147.0000	22.2000	19.0000	0.9850	-0.3125	68.1300	0.2382	0.9637	19.0000	0.9850	-0.3125	68.1300	68.3587	0.0176
147.0000	22.2750	20.0000	1.0000	0.0000	70.1700	0.2649	0.9337	20.0000	1.0000	0.0000	70.1700	68.3587	0.0127
147.0000	22.3500	19.5000	0.9950	-0.3750	69.6400	0.1557	1.4531	19.5000	0.9950	-0.3750	69.6400	68.3587	0.0076
147.0000	22.4250	20.5000	0.9950	-0.4375	69.8900	0.1851	1.4235	20.5000	0.9950	-0.4375	69.8900	68.3587	0.0024
147.0000	22.5000	17.5000	0.9950	-0.5000	68.7900	0.2024	1.3983	17.5000	0.9950	-0.5000	68.7900	68.3587	0.0000
147.0000	22.5750	18.5000	0.9900	-0.2500	65.6800	0.1632	1.3456	18.5000	0.9900	-0.2500	65.6800	68.3587	0.0000
147.0000	22.6500	20.5000	0.9950	0.0000	69.2800	0.2135	1.2732	20.5000	0.9950	0.0000	69.2800	68.3587	-0.0000
147.0000	22.7250	19.5000	0.9950	-0.5000	68.7500	0.2212	1.4487	19.5000	0.9950	-0.5000	68.7500	68.3587	0.0000
147.0000	22.8000	19.5000	1.0000	-0.3125	67.6400	0.2105	1.5236	19.5000	1.0000	-0.3125	67.6400	68.3587	-0.0000
147.0000	22.8750	16.0000	0.9850	0.0625	68.7200	0.2852	1.0318	16.0000	0.9850	0.0625	68.7200	68.3587	0.0000
147.0000	22.9500	18.5000	0.9950	0.0000	70.7800	0.2661	1.4333	18.5000	0.9950	0.0000	70.7800	68.3587	-0.0000
147.0000	23.0250	17.5000	0.9950	-0.4375	69.8600	0.2541	1.4585	17.5000	0.9950	-0.4375	69.8600	68.3587	-0.0000
147.0000	23.1000	16.0000	0.9850	-0.7500	70.5600	0.2823	1.3905	16.0000	0.9850	-0.7500	70.5600	68.3587	-0.0000
147.0000	23.1750	17.0000	0.9900	-0.1875	66.5400	0.2396	1.5569	17.0000	0.9900	-0.1875	66.5400	68.3587	0.0000
147.0000	23.2500	18.5000	1.0000	-0.3125	68.2000	0.2743	1.3895	18.5000	1.0000	-0.3125	68.2000	68.3587	-0.0000
147.0000	23.3250	18.5000	0.9950	-0.6250	68.3500	0.2823	1.5250	18.5000	0.9950	-0.6250	68.3500	68.3587	0.0000
147.0000	23.4000	20.5000	0.9950	-0.2500	67.0200	0.2661	1.3687	20.5000	0.9950	-0.2500	67.0200	68.3587	-0.0000
147.0000	23.4750	18.5000	0.9950	-1.0000	69.6600	0.2532	1.1664	18.5000	0.9950	-1.0000	69.6600	68.3587	-0.0000
147.0000	23.5500	19.0000	0.9900	-0.3125	70.7100	0.2474	1.2529	19.0000	0.9900	-0.3125	70.7100	68.3587	-0.0000
147.0000	23.6250	20.5000	0.9950	-0.3125	69.3700	0.2396	1.1739	20.5000	0.9950	-0.3125	69.3700	68.3587	-0.0000
147.0000	23.7000	21.5000	0.9950	-0.3125	70.0300	0.2332	0.5982	21.5000	0.9950	-0.3125	70.0300	68.3587	-0.0000
147.0000	23.7750	22.5000	0.9950	-0.4375	70.8300	0.1269	0.5901	22.5000	0.9950	-0.4375	70.8300	68.3587	0.0000
147.0000	23.8500	23.5000	0.9950	-0.5000	69.6700	0.1269	0.5613	23.5000	0.9950	-0.5000	69.6700	68.3587	0.0000
147.0000	23.9250	21.5000	0.9950	-0.3125	69.1400	0.1699	0.5437	21.5000	0.9950	-0.3125	69.1400	68.3587	-0.0000
147.0000	24.0000	22.5000	0.9950	-0.0625	69.8600	0.1940	1.1026	22.5000	0.9950	-0.0625	69.8600	68.3587	-0.0000
147.0000	24.0750	22.0000	0.9950	-0.3125	69.0900	0.1750	1.2436	22.0000	0.9950	-0.3125	69.0900	68.3587	-0.0000
147.0000	24.1500	23.0000	0.9950	0.0000	69.7400	0.1244	1.2724	23.0000	0.9950	0.0000	69.7400	68.3587	-0.0000
147.0000	24.2250	23.5000	0.9900	0.0000	72.4800	0.1056	1.1516	23.5000	0.9900	0.0000	72.4800	68.3587	0.0000
147.0000	24.3000	25.0000	0.9950	-0.1875	71.8400	0.1056	1.1270	25.0000	0.9950	-0.1875	71.8400	68.3587	0.0000
147.0000	24.3750	21.0000	0.9900	-0.1875	71.3900	0.1224	1.4159	21.0000	0.9900	-0.1875	71.3900	68.3587	-0.0000
147.0000	24.4500	22.0000	1.0000	-0.1250	70.3500	0.1473	1.4042	22.0000	1.0000	-0.1250	70.3500	68.3587	0.0000
147.0000	24.5250	21.0000	0.9950	-0.0625	70.1400	0.1666	1.4269	21.0000	0.9950	-0.0625	70.1400	68.3587	0.0000
147.0000	24.6000	24.0000	0.9900	-0.3750	74.0900	0.1632	1.4277	24.0000	0.9900	-0.3750	74.0900	68.3587	0.0000
147.0000	24.6750	26.5000	0.9950	0.1250	73.6200	0.1632	1.7271	26.5000	0.9950	0.1250	73.6200	68.3587	0.0000
147.0000	24.7500	27.0000	0.9950	0.1250	70.9800	0.1632	1.7003	27.0000	0.9950	0.1250	70.9800	68.3587	-0.0000
147.0000	24.8250	27.0000	0.9950	-0.1250	71.6000	0.1717	1.7223	27.0000	0.9950	-0.1250	71.6000	68.3587	-0.0000
147.0000	24.9000	28.0000	0.9950	-0.1875	68.9900	0.1632	1.7351	28.0000	0.9950	-0.1875	68.9900	68.3587	0.0000
147.0000	24.9750	28.0000	0.9900	-0.1250	70.7100	0.1632	1.7509	28.0000	0.9900	-0.1250	70.7100	68.3587	0.0000
147.0000	25.0500	28.0000	0.9950	-0.2500	73.3800	0.1557	1.7156	28.0000	0.9950	-0.2500	73.3800	68.3587	-0.0000
147.0000	25.1250	26.5000	0.9950	0.1875	74.1600	0.1557	1.7175	26.5000	0.9950	0.1875	74.1600	68.3587	-0.0000
147.0000	25.2000	27.5000	0.9950	0.1250	73.7300	0.1494	1.3485	27.5000	0.9950	0.1250	73.7300	68.3587	0.0000
147.0000	25.2750	22.5000	0.9900	-0.1875	71.6000	0.1627	1.0603	22.5000	0.9900	-0.1875	71.6000	68.3587	-0.0000
147.0000	25.3500	23.5000	0.9900	-0.1250	71.5500	0.1483	1.5052	23.5000	0.9900	-0.1250	71.5500	68.3587	-0.0000
147.0000	25.4250	22.0000	0.9950	-0.0625	74.3200	0.1968	1.4016	22.0000	0.9950	-0.0625	74.3200	68.3587	0.0000
147.0000	25.5000	22.5000	0.9900	-0.2500	72.7300	0.2379	1.5699	22.5000	0.9900	-0.2500	72.7300	68.3587	0.0000
147.0000	25.5750	24.5000	0.9900	0.0000	69.9400	0.2809	1.8336	24.5000	0.9900	0.0000	69.9400	68.3587	0.0000
147.0000	25.6500	22.5000	0.9950	0.3750	73.2900	0.2983	1.7132	22.5000	0.9950	0.3750	73.2900	68.3587	-0.0000
147.0000	25.7250	23.5000	0.9950	0.3750	74.7500	0.3129	1.7790	23.5000	0.9950	0.3750	74.7500	68.3587	0.0000
147.0000	25.8000	21.0000	0.9950	-0.4375	75.7100	0.3088	1.8573	21.0000	0.9950	-0.4375	75.7100	68.3587	0.0000
147.0000	25.8750	23.0000	0.9950	-0.3125	73.8400	0.3096	1.2143	23.0000	0.9950	-0.3125	73.8400	68.3587	-0.0000
147.0000	25.9500	22.5000	0.9900	-0.3125	75.0400	0.2452	1.3569	22.5000	0.9900	-0.3125	75.0400	68.3587	-0.0000
147.0000	26.0250	25.0000	0.9950	-0.1875	71.9200	0.1557	1.8864	25.0000	0.9950	-0.1875	71.9200	68.3587	-0.0000
147.0000	26.1000	24.0000	0.9900	-0.1875	73.0400	0.1445	1.7799	24.0000	0.9900	-0.1875	73.0400	68.3587	0.0000
147.0000	26.1750	23.0000	0.9200	-0.0625	75.9400	0.1919	2.2796	23.0000	0.9200	-0.0625	75.9400	68.3587	-0.0000
147.0000	26.2500	24.0000	0.9950	-0.5625	70.4700	0.2209	2.1079	24.0000	0.9950	-0.5625	70.4700	68.3587	0.0000
147.0000	26.3250	25.0000	0.9950	-0.2500	71.8700	0.3057	2.2773	25.0000	0.9950	-0.2500	71.8700	68.3587	-0.0000
147.0000	26.4000	21.5000	0.9950	-0.6250	68.9000	0.3298	2.2440	21.5000	0.9950	-0.6250	68.9000	68.3587	0.0000
147.0000	26.4750	16.5000	0.9800	-0.6250	73.7400	0.3959	2.3092	16.5000	0.9800	-0.6250	73.7400	68.3587	0.0000
147.0000	26.5500	17.0000	1.0050	0.2500	69.8300	0.3666	2.5894	17.0000	1.0050	0.2500	69.8300	68.3587	0.0000
147.0000	26.6250	17.0000	0.9950	0.0625	71.2200	0.4152	2.5820	17.0000	0.9950	0.0625	71.2200	68.3587	0.0000
147.0000	26.7000	15.5000	0.9850	0.3750	76.1800	0.3920	2.1471	15.5000	0.9850	0.3750	76.1800	68.3587	0.0000
147.0000	26.7750	18.0000	0.9950	-0.1250	75.6200	0.4048	2.1520	18.0000	0.9950	-0.1250	75.6200	68.3587	0.0000
147.0000	26.8500	16.0000	1.0050	-0.6875	73.0200	0.3979	1.8482	16.0000	1.0050	-0.6875	73.0200	68.3587	-0.0000
147.0000	26.9250	17.5000	0.9950	0.1875	74.7800	0.3931	1.6226	17.5000	0.9950	0.1875	74.7800	68.3587	-0.0000
147.0000	27.0000	16.0000	1.0050	-0.6875	72.9300	0.3479	1.5334	16.0000	1.0050	-0.6875	72.9300	68.3587	0.0000
147.0000	27.0750	17.5000	0.9900	0.1875	71.2900	0.3640	1.3925	17.5000	0.9900	0.1875	71.2900	68.3587	-0.0000
147.0000	27.1500	15.5000	0.9850	-0.1875	75.0500	0.3533	1.4239	15.5000	0.9850	-0.1875	75.0500	68.3587	0.0000
147.0000	27.2250	17.0000	0.9950	0.0625	75.6400	0.4117	2.0949	17.0000	0.9950	0.0625	75.6400	68.3587	-0.0000
147.0000	27.3000	15.0000	0.9800	-0.5000	73.7900	0.9864	2.5010	15.0000	0.9800	-0.5000	73.7900	68.3587	0.0000
147.0000	27.3750	18.5000	1.0000	-0.6250	72.6800	1.2351	3.5651	18.5000	1.0000	-0.6250	72.6800	68.3587	0.0000
147.0000	27.4500	18.0000	0.9650	-1.0625	78.1200	1.2672	93.2861	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.5250	19.5000	0.7550	-2.9375	78.6100	1.3220	93.5430	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.6000	19.5000	0.9050	1.5000	67.1800	1.3528	93.3553	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.6750	18.0000	0.5200	0.3125	340.7300	1.3684	93.6168	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.7500	16.0000	0.9650	0.6875	71.2900	1.3597	93.7542	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.8250	15.0000	0.8500	-1.1875	77.1500	0.9541	93.4824	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.9000	17.0000	0.8850	-1.0625	68.5400	0.7667	94.8856	nan	nan	nan	nan	68.3587	0.0000
147.0000	27.9750	14.5000	0.9950	-0.8750	75.5200	0.7567	10.1359	14.5000	0.9950	-0.8750	75.5200	68.3587	0.0000
147.0000	28.0500	17.0000	0.9550	0.5000	84.5200	0.6947	10.2175	17.0000	0.9550	0.5000	84.5200	68.3587	0.0000
147.0000	28.1250	18.5000	0.7200	0.4375	49.5600	0.6256	9.9214	nan	nan	nan	nan	68.3587	0.0000
147.0000	28.2000	13.5000	0.9500	-0.6875	67.3000	0.5657	9.9356	13.5000	0.9500	-0.6875	67.3000	68.3587	0.0000
147.0000	28.2750	15.5000	0.9650	0.3125	66.6500	0.4231	9.6780	15.5000	0.9650	0.3125	66.6500	68.3587	0.0000
147.0000	28.3500	17.5000	0.9900	0.1875	73.4800	0.4125	7.7067	17.5000	0.9900	0.1875	73.4800	68.3587	-0.0000
147.0000	28.4250	17.0000	0.9550	0.6875	71.3000	0.5186	2.4768	17.0000	0.9550	0.6875	71.3000	68.3587	-0.0000
147.0000	28.5000	14.5000	0.9700	-0.0625	70.7700	0.4455	3.8163	14.5000	0.9700	-0.0625	70.7700	68.3587	0.0000
147.0000	28.5750	13.5000	0.9450	0.3750	73.1800	0.4598	4.1496	13.5000	0.9450	0.3750	73.1800	68.3587	-0.0000
147.0000	28.6500	14.5000	0.9900	-0.8125	71.5900	0.4884	4.7681	14.5000	0.9900	-0.8125	71.5900	68.3587	-0.0000
147.0000	28.7250	13.5000	0.9450	0.3750	62.0100	0.5547	4.7659	13.5000	0.9450	0.3750	62.0100	68.3587	-0.0000
147.0000	28.8000	14.5000	0.9950	-0.2500	76.3600	0.7092	4.7457	14.5000	0.9950	-0.2500	76.3600	68.3587	-0.0000
147.0000	28.8750	12.5000	0.9650	-0.4375	78.0700	0.6137	4.9084	12.5000	0.9650	-0.4375	78.0700	68.3587	0.0000
147.0000	28.9500	11.0000	0.8800	-1.2500	71.4400	0.9557	5.3606	nan	nan	nan	nan	68.3587	0.0000
147.0000	29.0250	11.0000	1.0000	-1.6250	72.5800	0.9847	4.2798	11.0000	1.0000	-1.6250	72.5800	68.3587	-0.0000
147.0000	29.1000	12.0000	0.9850	-0.4375	68.2400	0.9873	5.5677	12.0000	0.9850	-0.4375	68.2400	68.3587	-0.0000
147.0000	29.1750	12.0000	0.9500	1.5000	65.2900	0.9948	5.0514	12.0000	0.9500	1.5000	65.2900	68.3587	0.0000
147.0000	29.2500	10.0000	1.0100	0.6250	68.1700	1.1054	10.3271	10.0000	1.0100	0.6250	68.1700	68.3587	-0.0000
