dis_mid,kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
32.625,215.4666666666651,0.0,9.09513853635939e-16
32.7,74.46666666665708,0.0,3.819290506132567e-15
32.775,245.86666666666406,0.0,0.0
32.85,176.33333333332658,0.0,0.0
32.925000000000004,30.13333333333522,0.0,0.0
33.0,156.79999999999708,0.0,7.107657289405293e-15
33.075,188.53333333333234,0.0,7.107657289405293e-15
33.15,243.99999999999693,0.0,0.0
33.225,414.73333333331766,0.0,3.0885675682142256e-15
33.300000000000004,217.73333333332346,0.0,3.0885675682142256e-15
33.375,170.33333333332845,0.0,0.0
33.45,219.79999999999794,0.0,5.0399861620828704e-15
33.525,48.39999999999182,0.0,5.0399861620828704e-15
33.6,165.26666666666034,0.0,0.0
33.675000000000004,82.5333333333332,0.0,4.57101704105954e-15
33.75,45.00000000000123,0.0,4.57101704105954e-15
33.825,41.33333333333703,0.0,4.767474131226768e-15
33.9,33.46666666667062,0.0,4.767474131226768e-15
33.975,76.06666666666376,0.0,8.629910544307731e-16
34.050000000000004,105.66666666666751,0.0,8.629910544307731e-16
34.125,116.20000000000041,0.0,1.0740027409346594e-15
34.2,176.46666666667048,0.0,1.0740027409346594e-15
34.275,161.40000000000435,0.0,0.0
34.35,98.59999999999634,0.0,6.398063777959801e-15
34.425000000000004,260.00000000000074,0.0,6.398063777959801e-15
34.5,123.0666666666726,0.0,0.0
34.575,5.000000000001357,0.0,0.0
34.65,40.133333333333425,0.0,0.0
34.725,74.99999999999716,0.0,1.0487299093880905e-15
34.800000000000004,139.2666666666654,0.0,1.0487299093880905e-15
35.025000000000006,20.962962962965545,0.0,2.499952758864907e-15
35.400000000000006,222.83703703704836,0.0,1.6497720721441184e-15
35.625,239.46666666667667,0.0,4.1497248310090255e-15
35.7,64.73333333334057,0.0,1.0239825353911153e-15
35.775,36.86666666667492,0.0,1.9008248351739516e-16
35.85,256.7333333333236,0.0,8.142401934296408e-16
35.94375,261.7666666666601,0.0,3.9982482547886966e-16
36.05625,171.10000000000642,0.0,1.9517362218830887e-16
36.318749999999994,106.28000000000573,0.0,1.9517362218830887e-16
36.73125,99.05333333332939,0.0,1.910126083551063e-16
37.9125,105.8287581699307,0.0,1.910126083551063e-16
39.8625,31.89542483660019,0.0,1.8717851551813211e-16
40.95,55.773333333332204,0.0,1.8717851551813211e-16
41.175,115.10666666666317,0.0,0.0
41.325,80.13333333332928,0.0,0.0
41.4,79.93333333333126,0.0,0.0
41.475,136.8000000000011,0.0,6.2509794188476586e-15
