dis,phdp,raw_kdp,azimuth_deg,reg_phi,reg_kdp,kdp_lsf
44.7,NaN,NaN,147.33998,NaN,NaN,NaN
44.775,NaN,NaN,147.33998,NaN,NaN,NaN
44.85,NaN,NaN,147.33998,NaN,NaN,NaN
44.925,NaN,NaN,147.33998,NaN,NaN,NaN
45.0,NaN,NaN,147.33998,NaN,NaN,NaN
45.075,NaN,NaN,147.33998,NaN,NaN,NaN
45.15,NaN,NaN,147.33998,NaN,NaN,NaN
45.225,NaN,NaN,147.33998,NaN,NaN,NaN
45.3,NaN,NaN,147.33998,NaN,NaN,NaN
45.375,NaN,NaN,147.33998,NaN,NaN,NaN
45.45,NaN,NaN,147.33998,NaN,NaN,NaN
45.525,NaN,NaN,147.33998,NaN,NaN,NaN
45.6,NaN,NaN,147.33998,NaN,NaN,NaN
45.675,NaN,NaN,147.33998,NaN,NaN,NaN
45.75,NaN,NaN,147.33998,NaN,NaN,NaN
45.825,NaN,NaN,147.33998,NaN,NaN,NaN
45.9,NaN,NaN,147.33998,NaN,NaN,NaN
45.975,NaN,NaN,147.33998,NaN,NaN,NaN
46.05,NaN,NaN,147.33998,NaN,NaN,NaN
46.125,NaN,NaN,147.33998,NaN,NaN,NaN
46.2,NaN,NaN,147.33998,NaN,NaN,NaN
46.275,NaN,NaN,147.33998,NaN,NaN,NaN
46.35,NaN,NaN,147.33998,NaN,NaN,NaN
46.425,NaN,NaN,147.33998,NaN,NaN,NaN
46.5,NaN,NaN,147.33998,NaN,NaN,NaN
46.575,NaN,NaN,147.33998,NaN,NaN,NaN
46.65,NaN,NaN,147.33998,NaN,NaN,NaN
46.725,NaN,NaN,147.33998,NaN,NaN,NaN
46.8,NaN,NaN,147.33998,NaN,NaN,NaN
46.875,NaN,NaN,147.33998,NaN,NaN,NaN
46.95,NaN,NaN,147.33998,NaN,NaN,NaN
47.025,NaN,NaN,147.33998,NaN,NaN,NaN
47.1,NaN,NaN,147.33998,NaN,NaN,NaN
47.175,NaN,NaN,147.33998,NaN,NaN,NaN
47.25,NaN,NaN,147.33998,NaN,NaN,NaN
47.325,NaN,NaN,147.33998,NaN,NaN,NaN
47.4,NaN,NaN,147.33998,NaN,NaN,NaN
47.475,NaN,NaN,147.33998,NaN,NaN,NaN
47.55,NaN,NaN,147.33998,NaN,NaN,NaN
47.625,NaN,NaN,147.33998,NaN,NaN,NaN
47.7,NaN,NaN,147.33998,NaN,NaN,NaN
47.775,NaN,NaN,147.33998,NaN,NaN,NaN
47.85,NaN,NaN,147.33998,NaN,NaN,NaN
47.925,NaN,NaN,147.33998,NaN,NaN,NaN
48.0,NaN,NaN,147.33998,NaN,NaN,NaN
48.075,NaN,NaN,147.33998,NaN,NaN,NaN
48.15,NaN,NaN,147.33998,NaN,NaN,NaN
48.225,NaN,NaN,147.33998,NaN,NaN,NaN
48.3,NaN,NaN,147.33998,NaN,NaN,NaN
48.375,NaN,NaN,147.33998,NaN,NaN,NaN
48.45,NaN,NaN,147.33998,NaN,NaN,NaN
48.525,NaN,NaN,147.33998,NaN,NaN,NaN
48.6,NaN,NaN,147.33998,NaN,NaN,NaN
48.675,NaN,NaN,147.33998,NaN,NaN,NaN
48.75,NaN,NaN,147.33998,NaN,NaN,NaN
48.825,NaN,NaN,147.33998,NaN,NaN,NaN
48.9,NaN,NaN,147.33998,NaN,NaN,NaN
48.975,NaN,NaN,147.33998,NaN,NaN,NaN
49.05,NaN,NaN,147.33998,NaN,NaN,NaN
49.125,NaN,NaN,147.33998,NaN,NaN,NaN
49.2,NaN,NaN,147.33998,NaN,NaN,NaN
49.275,NaN,NaN,147.33998,NaN,NaN,NaN
49.35,NaN,NaN,147.33998,NaN,NaN,NaN
49.425,NaN,NaN,147.33998,NaN,NaN,NaN
49.5,NaN,NaN,147.33998,NaN,NaN,NaN
49.575,NaN,NaN,147.33998,NaN,NaN,NaN
49.65,NaN,NaN,147.33998,NaN,NaN,NaN
49.725,NaN,NaN,147.33998,NaN,NaN,NaN
49.8,NaN,NaN,147.33998,NaN,NaN,NaN
49.875,NaN,NaN,147.33998,NaN,NaN,NaN
49.95,NaN,NaN,147.33998,NaN,NaN,NaN
50.025,NaN,NaN,147.33998,NaN,NaN,NaN
50.1,NaN,NaN,147.33998,NaN,NaN,NaN
50.175,NaN,NaN,147.33998,NaN,NaN,NaN
50.25,NaN,NaN,147.33998,NaN,NaN,NaN
50.325,NaN,NaN,147.33998,NaN,NaN,NaN
50.4,NaN,NaN,147.33998,NaN,NaN,NaN
50.475,NaN,NaN,147.33998,NaN,NaN,NaN
50.55,NaN,NaN,147.33998,NaN,NaN,NaN
50.625,NaN,NaN,147.33998,NaN,NaN,NaN
50.7,NaN,NaN,147.33998,NaN,NaN,NaN
50.775,NaN,NaN,147.33998,NaN,NaN,NaN
50.85,NaN,NaN,147.33998,NaN,NaN,NaN
50.925,NaN,NaN,147.33998,NaN,NaN,NaN
51.0,NaN,NaN,147.33998,NaN,NaN,NaN
51.075,NaN,NaN,147.33998,NaN,NaN,NaN
51.15,NaN,NaN,147.33998,NaN,NaN,NaN
51.225,NaN,NaN,147.33998,NaN,NaN,NaN
51.3,NaN,NaN,147.33998,NaN,NaN,NaN
51.375,NaN,NaN,147.33998,NaN,NaN,NaN
51.45,NaN,NaN,147.33998,NaN,NaN,NaN
51.525,NaN,NaN,147.33998,NaN,NaN,NaN
51.6,NaN,NaN,147.33998,NaN,NaN,NaN
51.675,NaN,NaN,147.33998,NaN,NaN,NaN
51.75,NaN,NaN,147.33998,NaN,NaN,NaN
51.825,NaN,NaN,147.33998,NaN,NaN,NaN
51.9,NaN,NaN,147.33998,NaN,NaN,NaN
51.975,NaN,NaN,147.33998,NaN,NaN,NaN
52.05,NaN,NaN,147.33998,NaN,NaN,NaN
52.125,NaN,NaN,147.33998,NaN,NaN,NaN
52.2,NaN,NaN,147.33998,NaN,NaN,NaN
52.275,NaN,NaN,147.33998,NaN,NaN,NaN
52.35,NaN,NaN,147.33998,NaN,NaN,NaN
52.425,NaN,NaN,147.33998,NaN,NaN,NaN
52.5,NaN,NaN,147.33998,NaN,NaN,NaN
52.575,NaN,NaN,147.33998,NaN,NaN,NaN
52.65,NaN,NaN,147.33998,NaN,NaN,NaN
52.725,NaN,NaN,147.33998,NaN,NaN,NaN
52.8,NaN,NaN,147.33998,NaN,NaN,NaN
52.875,NaN,NaN,147.33998,NaN,NaN,NaN
52.95,NaN,NaN,147.33998,NaN,NaN,NaN
53.025,NaN,NaN,147.33998,NaN,NaN,NaN
53.1,NaN,NaN,147.33998,NaN,NaN,NaN
53.175,NaN,NaN,147.33998,NaN,NaN,NaN
53.25,NaN,NaN,147.33998,NaN,NaN,NaN
53.325,NaN,NaN,147.33998,NaN,NaN,NaN
53.4,NaN,NaN,147.33998,NaN,NaN,NaN
53.475,NaN,NaN,147.33998,NaN,NaN,NaN
53.55,NaN,NaN,147.33998,NaN,NaN,NaN
53.625,NaN,NaN,147.33998,NaN,NaN,NaN
53.7,NaN,NaN,147.33998,NaN,NaN,NaN
53.775,NaN,NaN,147.33998,NaN,NaN,NaN
53.85,NaN,NaN,147.33998,NaN,NaN,NaN
53.925,NaN,NaN,147.33998,NaN,NaN,NaN
54.0,NaN,NaN,147.33998,NaN,NaN,NaN
54.075,NaN,NaN,147.33998,NaN,NaN,NaN
54.15,NaN,NaN,147.33998,NaN,NaN,NaN
54.225,NaN,NaN,147.33998,NaN,NaN,NaN
54.3,NaN,NaN,147.33998,NaN,NaN,NaN
54.375,NaN,NaN,147.33998,NaN,NaN,NaN
54.45,NaN,NaN,147.33998,NaN,NaN,NaN
54.525,NaN,NaN,147.33998,NaN,NaN,NaN
54.6,NaN,NaN,147.33998,NaN,NaN,NaN
54.675,NaN,NaN,147.33998,NaN,NaN,NaN
54.75,NaN,NaN,147.33998,NaN,NaN,NaN
54.825,NaN,NaN,147.33998,NaN,NaN,NaN
54.9,NaN,NaN,147.33998,NaN,NaN,NaN
54.975,NaN,NaN,147.33998,NaN,NaN,NaN
55.05,NaN,NaN,147.33998,NaN,NaN,NaN
55.125,NaN,NaN,147.33998,NaN,NaN,NaN
55.2,NaN,NaN,147.33998,NaN,NaN,NaN
55.275,NaN,NaN,147.33998,NaN,NaN,NaN
55.35,NaN,NaN,147.33998,NaN,NaN,NaN
55.425,NaN,NaN,147.33998,NaN,NaN,NaN
55.5,NaN,NaN,147.33998,NaN,NaN,NaN
55.575,NaN,NaN,147.33998,NaN,NaN,NaN
55.65,NaN,NaN,147.33998,NaN,NaN,NaN
55.725,NaN,NaN,147.33998,NaN,NaN,NaN
55.8,NaN,NaN,147.33998,NaN,NaN,NaN
55.875,NaN,NaN,147.33998,NaN,NaN,NaN
55.95,NaN,NaN,147.33998,NaN,NaN,NaN
56.025,NaN,NaN,147.33998,NaN,NaN,NaN
56.1,NaN,NaN,147.33998,NaN,NaN,NaN
56.175,NaN,NaN,147.33998,NaN,NaN,NaN
56.25,NaN,NaN,147.33998,NaN,NaN,NaN
56.325,NaN,NaN,147.33998,NaN,NaN,NaN
56.4,NaN,NaN,147.33998,NaN,NaN,NaN
56.475,NaN,NaN,147.33998,NaN,NaN,NaN
56.55,NaN,NaN,147.33998,NaN,NaN,NaN
56.625,NaN,NaN,147.33998,NaN,NaN,NaN
56.7,NaN,NaN,147.33998,NaN,NaN,NaN
56.775,NaN,NaN,147.33998,NaN,NaN,NaN
56.85,NaN,NaN,147.33998,NaN,NaN,NaN
56.925,NaN,NaN,147.33998,NaN,NaN,NaN
57.0,NaN,NaN,147.33998,NaN,NaN,NaN
57.075,NaN,NaN,147.33998,NaN,NaN,NaN
57.15,NaN,NaN,147.33998,NaN,NaN,NaN
57.225,NaN,NaN,147.33998,NaN,NaN,NaN
57.3,NaN,NaN,147.33998,NaN,NaN,NaN
57.375,NaN,NaN,147.33998,NaN,NaN,NaN
57.45,NaN,NaN,147.33998,NaN,NaN,NaN
57.525,NaN,NaN,147.33998,NaN,NaN,NaN
57.6,NaN,NaN,147.33998,NaN,NaN,NaN
57.675,NaN,NaN,147.33998,NaN,NaN,NaN
57.75,NaN,NaN,147.33998,NaN,NaN,NaN
57.825,NaN,NaN,147.33998,NaN,NaN,NaN
57.9,NaN,NaN,147.33998,NaN,NaN,NaN
57.975,NaN,NaN,147.33998,NaN,NaN,NaN
58.05,NaN,NaN,147.33998,NaN,NaN,NaN
58.125,NaN,NaN,147.33998,NaN,NaN,NaN
58.2,NaN,NaN,147.33998,NaN,NaN,NaN
58.275,NaN,NaN,147.33998,NaN,NaN,NaN
58.35,NaN,NaN,147.33998,NaN,NaN,NaN
58.425,NaN,NaN,147.33998,NaN,NaN,NaN
58.5,NaN,NaN,147.33998,NaN,NaN,NaN
58.575,NaN,NaN,147.33998,NaN,NaN,NaN
58.65,NaN,NaN,147.33998,NaN,NaN,NaN
58.725,NaN,NaN,147.33998,NaN,NaN,NaN
58.8,NaN,NaN,147.33998,NaN,NaN,NaN
58.875,NaN,NaN,147.33998,NaN,NaN,NaN
58.95,NaN,NaN,147.33998,NaN,NaN,NaN
59.025,NaN,NaN,147.33998,NaN,NaN,NaN
59.1,NaN,NaN,147.33998,NaN,NaN,NaN
59.175,NaN,NaN,147.33998,NaN,NaN,NaN
59.25,NaN,NaN,147.33998,NaN,NaN,NaN
59.325,NaN,NaN,147.33998,NaN,NaN,NaN
59.4,NaN,NaN,147.33998,NaN,NaN,NaN
59.475,NaN,NaN,147.33998,NaN,NaN,NaN
59.55,NaN,NaN,147.33998,NaN,NaN,NaN
59.625,NaN,NaN,147.33998,NaN,NaN,NaN
59.7,NaN,NaN,147.33998,NaN,NaN,NaN
59.775,NaN,NaN,147.33998,NaN,NaN,NaN
59.85,NaN,NaN,147.33998,NaN,NaN,NaN
59.925,NaN,NaN,147.33998,NaN,NaN,NaN
60.0,NaN,NaN,147.33998,NaN,NaN,NaN
60.075,NaN,NaN,147.33998,NaN,NaN,NaN
60.15,NaN,NaN,147.33998,NaN,NaN,NaN
60.225,NaN,NaN,147.33998,NaN,NaN,NaN
60.3,NaN,NaN,147.33998,NaN,NaN,NaN
60.375,NaN,NaN,147.33998,NaN,NaN,NaN
60.45,NaN,NaN,147.33998,NaN,NaN,NaN
60.525,NaN,NaN,147.33998,NaN,NaN,NaN
60.6,NaN,NaN,147.33998,NaN,NaN,NaN
60.675,NaN,NaN,147.33998,NaN,NaN,NaN
60.75,NaN,NaN,147.33998,NaN,NaN,NaN
60.825,NaN,NaN,147.33998,NaN,NaN,NaN
60.9,NaN,NaN,147.33998,NaN,NaN,NaN
60.975,NaN,NaN,147.33998,NaN,NaN,NaN
61.05,NaN,NaN,147.33998,NaN,NaN,NaN
61.125,NaN,NaN,147.33998,NaN,NaN,NaN
61.2,NaN,NaN,147.33998,NaN,NaN,NaN
61.275,NaN,NaN,147.33998,NaN,NaN,NaN
61.35,NaN,NaN,147.33998,NaN,NaN,NaN
61.425,NaN,NaN,147.33998,NaN,NaN,NaN
61.5,NaN,NaN,147.33998,NaN,NaN,NaN
61.575,NaN,NaN,147.33998,NaN,NaN,NaN
61.65,NaN,NaN,147.33998,NaN,NaN,NaN
61.725,NaN,NaN,147.33998,NaN,NaN,NaN
61.8,NaN,NaN,147.33998,NaN,NaN,NaN
61.875,NaN,NaN,147.33998,NaN,NaN,NaN
61.95,NaN,NaN,147.33998,NaN,NaN,NaN
62.025,NaN,NaN,147.33998,NaN,NaN,NaN
62.1,NaN,NaN,147.33998,NaN,NaN,NaN
62.175,NaN,NaN,147.33998,NaN,NaN,NaN
62.25,NaN,NaN,147.33998,NaN,NaN,NaN
62.325,NaN,NaN,147.33998,NaN,NaN,NaN
62.4,NaN,NaN,147.33998,NaN,NaN,NaN
62.475,NaN,NaN,147.33998,NaN,NaN,NaN
62.55,NaN,NaN,147.33998,NaN,NaN,NaN
62.625,NaN,NaN,147.33998,NaN,NaN,NaN
62.7,NaN,NaN,147.33998,NaN,NaN,NaN
62.775,NaN,NaN,147.33998,NaN,NaN,NaN
62.85,NaN,NaN,147.33998,NaN,NaN,NaN
62.925,NaN,NaN,147.33998,NaN,NaN,NaN
63.0,NaN,NaN,147.33998,NaN,NaN,NaN
63.075,NaN,NaN,147.33998,NaN,NaN,NaN
63.15,NaN,NaN,147.33998,NaN,NaN,NaN
63.225,NaN,NaN,147.33998,NaN,NaN,NaN
63.3,NaN,NaN,147.33998,NaN,NaN,NaN
63.375,NaN,NaN,147.33998,NaN,NaN,NaN
63.45,NaN,NaN,147.33998,NaN,NaN,NaN
63.525,NaN,NaN,147.33998,NaN,NaN,NaN
63.6,NaN,NaN,147.33998,NaN,NaN,NaN
63.675,NaN,NaN,147.33998,NaN,NaN,NaN
63.75,NaN,NaN,147.33998,NaN,NaN,NaN
63.825,NaN,NaN,147.33998,NaN,NaN,NaN
63.9,NaN,NaN,147.33998,NaN,NaN,NaN
63.975,NaN,NaN,147.33998,NaN,NaN,NaN
64.05,NaN,NaN,147.33998,NaN,NaN,NaN
64.125,NaN,NaN,147.33998,NaN,NaN,NaN
64.2,NaN,NaN,147.33998,NaN,NaN,NaN
64.275,NaN,NaN,147.33998,NaN,NaN,NaN
64.35,NaN,NaN,147.33998,NaN,NaN,NaN
64.425,NaN,NaN,147.33998,NaN,NaN,NaN
64.5,NaN,NaN,147.33998,NaN,NaN,NaN
64.575,NaN,NaN,147.33998,NaN,NaN,NaN
64.65,NaN,NaN,147.33998,NaN,NaN,NaN
64.725,NaN,NaN,147.33998,NaN,NaN,NaN
64.8,NaN,NaN,147.33998,NaN,NaN,NaN
64.875,NaN,NaN,147.33998,NaN,NaN,NaN
64.95,NaN,NaN,147.33998,NaN,NaN,NaN
65.025,NaN,NaN,147.33998,NaN,NaN,NaN
65.1,NaN,NaN,147.33998,NaN,NaN,NaN
65.175,NaN,NaN,147.33998,NaN,NaN,NaN
65.25,NaN,NaN,147.33998,NaN,NaN,NaN
65.325,NaN,NaN,147.33998,NaN,NaN,NaN
65.4,NaN,NaN,147.33998,NaN,NaN,NaN
65.475,NaN,NaN,147.33998,NaN,NaN,NaN
65.55,NaN,NaN,147.33998,NaN,NaN,NaN
65.625,NaN,NaN,147.33998,NaN,NaN,NaN
65.7,NaN,NaN,147.33998,NaN,NaN,NaN
65.775,NaN,NaN,147.33998,NaN,NaN,NaN
65.85,NaN,NaN,147.33998,NaN,NaN,NaN
65.925,NaN,NaN,147.33998,NaN,NaN,NaN
66.0,NaN,NaN,147.33998,NaN,NaN,NaN
66.075,NaN,NaN,147.33998,NaN,NaN,NaN
66.15,NaN,NaN,147.33998,NaN,NaN,NaN
66.225,NaN,NaN,147.33998,NaN,NaN,NaN
66.3,NaN,NaN,147.33998,NaN,NaN,NaN
66.375,NaN,NaN,147.33998,NaN,NaN,NaN
66.45,NaN,NaN,147.33998,NaN,NaN,NaN
66.525,NaN,NaN,147.33998,NaN,NaN,NaN
66.6,NaN,NaN,147.33998,NaN,NaN,NaN
66.675,NaN,NaN,147.33998,NaN,NaN,NaN
66.75,NaN,NaN,147.33998,NaN,NaN,NaN
66.825,NaN,NaN,147.33998,NaN,NaN,NaN
66.9,NaN,NaN,147.33998,NaN,NaN,NaN
66.975,NaN,NaN,147.33998,NaN,NaN,NaN
67.05,NaN,NaN,147.33998,NaN,NaN,NaN
67.125,NaN,NaN,147.33998,NaN,NaN,NaN
67.2,NaN,NaN,147.33998,NaN,NaN,NaN
67.275,NaN,NaN,147.33998,NaN,NaN,NaN
67.35,NaN,NaN,147.33998,NaN,NaN,NaN
67.425,NaN,NaN,147.33998,NaN,NaN,NaN
67.5,NaN,NaN,147.33998,NaN,NaN,NaN
67.575,NaN,NaN,147.33998,NaN,NaN,NaN
67.65,NaN,NaN,147.33998,NaN,NaN,NaN
67.725,NaN,NaN,147.33998,NaN,NaN,NaN
67.8,NaN,NaN,147.33998,NaN,NaN,NaN
67.875,NaN,NaN,147.33998,NaN,NaN,NaN
67.95,NaN,NaN,147.33998,NaN,NaN,NaN
68.025,NaN,NaN,147.33998,NaN,NaN,NaN
68.1,NaN,NaN,147.33998,NaN,NaN,NaN
68.175,NaN,NaN,147.33998,NaN,NaN,NaN
68.25,NaN,NaN,147.33998,NaN,NaN,NaN
68.325,NaN,NaN,147.33998,NaN,NaN,NaN
68.4,NaN,NaN,147.33998,NaN,NaN,NaN
68.475,NaN,NaN,147.33998,NaN,NaN,NaN
68.55,NaN,NaN,147.33998,NaN,NaN,NaN
68.625,NaN,NaN,147.33998,NaN,NaN,NaN
68.7,NaN,NaN,147.33998,NaN,NaN,NaN
68.775,NaN,NaN,147.33998,NaN,NaN,NaN
68.85,NaN,NaN,147.33998,NaN,NaN,NaN
68.925,NaN,NaN,147.33998,NaN,NaN,NaN
69.0,NaN,NaN,147.33998,NaN,NaN,NaN
69.075,NaN,NaN,147.33998,NaN,NaN,NaN
69.15,NaN,NaN,147.33998,NaN,NaN,NaN
69.225,NaN,NaN,147.33998,NaN,NaN,NaN
69.3,NaN,NaN,147.33998,NaN,NaN,NaN
69.375,NaN,NaN,147.33998,NaN,NaN,NaN
69.45,NaN,NaN,147.33998,NaN,NaN,NaN
69.525,NaN,NaN,147.33998,NaN,NaN,NaN
69.6,NaN,NaN,147.33998,NaN,NaN,NaN
69.675,NaN,NaN,147.33998,NaN,NaN,NaN
69.75,NaN,NaN,147.33998,NaN,NaN,NaN
69.825,NaN,NaN,147.33998,NaN,NaN,NaN
69.9,NaN,NaN,147.33998,NaN,NaN,NaN
69.975,NaN,NaN,147.33998,NaN,NaN,NaN
70.05,NaN,NaN,147.33998,NaN,NaN,NaN
70.125,NaN,NaN,147.33998,NaN,NaN,NaN
70.2,NaN,NaN,147.33998,NaN,NaN,NaN
70.275,NaN,NaN,147.33998,NaN,NaN,NaN
70.35,NaN,NaN,147.33998,NaN,NaN,NaN
70.425,NaN,NaN,147.33998,NaN,NaN,NaN
70.5,NaN,NaN,147.33998,NaN,NaN,NaN
70.575,NaN,NaN,147.33998,NaN,NaN,NaN
70.65,NaN,NaN,147.33998,NaN,NaN,NaN
70.725,NaN,NaN,147.33998,NaN,NaN,NaN
70.8,NaN,NaN,147.33998,NaN,NaN,NaN
70.875,NaN,NaN,147.33998,NaN,NaN,NaN
70.95,NaN,NaN,147.33998,NaN,NaN,NaN
71.025,NaN,NaN,147.33998,NaN,NaN,NaN
71.1,NaN,NaN,147.33998,NaN,NaN,NaN
71.175,NaN,NaN,147.33998,NaN,NaN,NaN
71.25,NaN,NaN,147.33998,NaN,NaN,NaN
71.325,NaN,NaN,147.33998,NaN,NaN,NaN
71.4,NaN,NaN,147.33998,NaN,NaN,NaN
71.475,NaN,NaN,147.33998,NaN,NaN,NaN
71.55,NaN,NaN,147.33998,NaN,NaN,NaN
71.625,NaN,NaN,147.33998,NaN,NaN,NaN
71.7,NaN,NaN,147.33998,NaN,NaN,NaN
71.775,NaN,NaN,147.33998,NaN,NaN,NaN
71.85,NaN,NaN,147.33998,NaN,NaN,NaN
71.925,NaN,NaN,147.33998,NaN,NaN,NaN
72.0,NaN,NaN,147.33998,NaN,NaN,NaN
72.075,NaN,NaN,147.33998,NaN,NaN,NaN
72.15,NaN,NaN,147.33998,NaN,NaN,NaN
72.225,NaN,NaN,147.33998,NaN,NaN,NaN
72.3,NaN,NaN,147.33998,NaN,NaN,NaN
72.375,NaN,NaN,147.33998,NaN,NaN,NaN
72.45,NaN,NaN,147.33998,NaN,NaN,NaN
72.525,NaN,NaN,147.33998,NaN,NaN,NaN
72.6,NaN,NaN,147.33998,NaN,NaN,NaN
72.675,NaN,NaN,147.33998,NaN,NaN,NaN
72.75,NaN,NaN,147.33998,NaN,NaN,NaN
72.825,NaN,NaN,147.33998,NaN,NaN,NaN
72.9,NaN,NaN,147.33998,NaN,NaN,NaN
72.975,NaN,NaN,147.33998,NaN,NaN,NaN
73.05,NaN,NaN,147.33998,NaN,NaN,NaN
73.125,NaN,NaN,147.33998,NaN,NaN,NaN
73.2,NaN,NaN,147.33998,NaN,NaN,NaN
73.275,NaN,NaN,147.33998,NaN,NaN,NaN
73.35,NaN,NaN,147.33998,NaN,NaN,NaN
73.425,NaN,NaN,147.33998,NaN,NaN,NaN
73.5,NaN,NaN,147.33998,NaN,NaN,NaN
73.575,NaN,NaN,147.33998,NaN,NaN,NaN
73.65,NaN,NaN,147.33998,NaN,NaN,NaN
73.725,NaN,NaN,147.33998,NaN,NaN,NaN
73.8,NaN,NaN,147.33998,NaN,NaN,NaN
73.875,NaN,NaN,147.33998,NaN,NaN,NaN
73.95,NaN,NaN,147.33998,NaN,NaN,NaN
74.025,NaN,NaN,147.33998,NaN,NaN,NaN
74.1,NaN,NaN,147.33998,NaN,NaN,NaN
74.175,NaN,NaN,147.33998,NaN,NaN,NaN
74.25,NaN,NaN,147.33998,NaN,NaN,NaN
74.325,NaN,NaN,147.33998,NaN,NaN,NaN
74.4,NaN,NaN,147.33998,NaN,NaN,NaN
74.475,NaN,NaN,147.33998,NaN,NaN,NaN
74.55,NaN,NaN,147.33998,NaN,NaN,NaN
74.625,NaN,NaN,147.33998,NaN,NaN,NaN
74.7,NaN,NaN,147.33998,NaN,NaN,NaN
74.775,NaN,NaN,147.33998,NaN,NaN,NaN
74.85,NaN,NaN,147.33998,NaN,NaN,NaN
74.925,NaN,NaN,147.33998,NaN,NaN,NaN
75.0,NaN,NaN,147.33998,NaN,NaN,NaN
75.075,NaN,NaN,147.33998,NaN,NaN,NaN
75.15,NaN,NaN,147.33998,NaN,NaN,NaN
75.225,NaN,NaN,147.33998,NaN,NaN,NaN
75.3,NaN,NaN,147.33998,NaN,NaN,NaN
75.375,NaN,NaN,147.33998,NaN,NaN,NaN
75.45,NaN,NaN,147.33998,NaN,NaN,NaN
75.525,NaN,NaN,147.33998,NaN,NaN,NaN
75.6,NaN,NaN,147.33998,NaN,NaN,NaN
75.675,NaN,NaN,147.33998,NaN,NaN,NaN
75.75,NaN,NaN,147.33998,NaN,NaN,NaN
75.825,NaN,NaN,147.33998,NaN,NaN,NaN
75.9,NaN,NaN,147.33998,NaN,NaN,NaN
75.975,NaN,NaN,147.33998,NaN,NaN,NaN
76.05,NaN,NaN,147.33998,NaN,NaN,NaN
76.125,NaN,NaN,147.33998,NaN,NaN,NaN
76.2,NaN,NaN,147.33998,NaN,NaN,NaN
76.275,NaN,NaN,147.33998,NaN,NaN,NaN
76.35,NaN,NaN,147.33998,NaN,NaN,NaN
76.425,NaN,NaN,147.33998,NaN,NaN,NaN
76.5,NaN,NaN,147.33998,NaN,NaN,NaN
76.575,NaN,NaN,147.33998,NaN,NaN,NaN
76.65,NaN,NaN,147.33998,NaN,NaN,NaN
76.725,NaN,NaN,147.33998,NaN,NaN,NaN
76.8,NaN,NaN,147.33998,NaN,NaN,NaN
76.875,NaN,NaN,147.33998,NaN,NaN,NaN
76.95,NaN,NaN,147.33998,NaN,NaN,NaN
77.025,NaN,NaN,147.33998,NaN,NaN,NaN
77.1,NaN,NaN,147.33998,NaN,NaN,NaN
77.175,NaN,NaN,147.33998,NaN,NaN,NaN
77.25,NaN,NaN,147.33998,NaN,NaN,NaN
77.325,NaN,NaN,147.33998,NaN,NaN,NaN
77.4,NaN,NaN,147.33998,NaN,NaN,NaN
77.475,NaN,NaN,147.33998,NaN,NaN,NaN
77.55,NaN,NaN,147.33998,NaN,NaN,NaN
77.625,NaN,NaN,147.33998,NaN,NaN,NaN
77.7,NaN,NaN,147.33998,NaN,NaN,NaN
77.775,NaN,NaN,147.33998,NaN,NaN,NaN
77.85,NaN,NaN,147.33998,NaN,NaN,NaN
77.925,NaN,NaN,147.33998,NaN,NaN,NaN
78.0,NaN,NaN,147.33998,NaN,NaN,NaN
78.075,NaN,NaN,147.33998,NaN,NaN,NaN
78.15,NaN,NaN,147.33998,NaN,NaN,NaN
78.225,NaN,NaN,147.33998,NaN,NaN,NaN
78.3,NaN,NaN,147.33998,NaN,NaN,NaN
78.375,NaN,NaN,147.33998,NaN,NaN,NaN
78.45,NaN,NaN,147.33998,NaN,NaN,NaN
78.525,NaN,NaN,147.33998,NaN,NaN,NaN
78.6,NaN,NaN,147.33998,NaN,NaN,NaN
78.675,NaN,NaN,147.33998,NaN,NaN,NaN
78.75,NaN,NaN,147.33998,NaN,NaN,NaN
78.825,NaN,NaN,147.33998,NaN,NaN,NaN
78.9,NaN,NaN,147.33998,NaN,NaN,NaN
78.975,NaN,NaN,147.33998,NaN,NaN,NaN
79.05,NaN,NaN,147.33998,NaN,NaN,NaN
79.125,NaN,NaN,147.33998,NaN,NaN,NaN
79.2,NaN,NaN,147.33998,NaN,NaN,NaN
79.275,NaN,NaN,147.33998,NaN,NaN,NaN
79.35,NaN,NaN,147.33998,NaN,NaN,NaN
79.425,NaN,NaN,147.33998,NaN,NaN,NaN
79.5,NaN,NaN,147.33998,NaN,NaN,NaN
79.575,NaN,NaN,147.33998,NaN,NaN,NaN
79.65,NaN,NaN,147.33998,NaN,NaN,NaN
79.725,NaN,NaN,147.33998,NaN,NaN,NaN
79.8,NaN,NaN,147.33998,NaN,NaN,NaN
79.875,NaN,NaN,147.33998,NaN,NaN,NaN
79.95,NaN,NaN,147.33998,NaN,NaN,NaN
80.025,NaN,NaN,147.33998,NaN,NaN,NaN
80.1,NaN,NaN,147.33998,NaN,NaN,NaN
80.175,NaN,NaN,147.33998,NaN,NaN,NaN
80.25,NaN,NaN,147.33998,NaN,NaN,NaN
80.325,NaN,NaN,147.33998,NaN,NaN,NaN
80.4,NaN,NaN,147.33998,NaN,NaN,NaN
80.475,NaN,NaN,147.33998,NaN,NaN,NaN
80.55,NaN,NaN,147.33998,NaN,NaN,NaN
80.625,NaN,NaN,147.33998,NaN,NaN,NaN
80.7,NaN,NaN,147.33998,NaN,NaN,NaN
