dis,phi,reg_phi,kdp,reg_kdp,kdp_lsf
25.5375,72.73,72.67625,-18.600000000000215,0.0,0.1779336734693614
25.6125,69.94,72.67625,22.3333333333336,0.996428571428595,0.21352040816327314
25.6875,73.29,72.82571428571428,9.733333333332922,0.0,0.21352040816327172
25.762500000000003,74.75,72.82571428571428,6.400000000000019,0.0,0.1779336734693913
25.8375,75.71,72.82571428571428,-12.46666666666672,0.0,0.10676020408165138
25.9125,73.84,72.82571428571428,8.000000000000094,0.0,8.083867659044984e-15
25.9875,75.04,72.82571428571428,-20.800000000000228,0.0,-1.1367425909252522e-14
26.0625,71.92,72.82571428571428,7.466666666666414,0.0,-7.419086166990688e-15
26.137500000000003,73.04,72.82571428571428,19.33333333333346,0.0,2.7330754620322586e-14
26.2125,75.94,72.82571428571428,-36.466666666667,0.0,-6.761912788129784e-15
26.2875,70.47,72.82571428571428,9.33333333333346,0.0,1.695871399420086e-14
26.3625,71.87,72.82571428571428,-19.80000000000018,0.0,-3.0764828892366986e-14
26.4375,68.9,72.82571428571428,32.26666666666537,0.0,8.93915527285866e-15
26.512500000000003,73.74,72.82571428571428,-26.06666666666689,0.0,0.5939159764324591
26.5875,69.83,72.82571428571428,9.266666666666758,0.0,0.9898599607207473
26.6625,71.22,72.82571428571428,33.06666666666703,5.543215780036003,1.1878319528648198
26.7375,76.18,73.65719665271968,-3.733333333333384,0.0,1.1878319528648364
26.8125,75.62,73.65719665271968,-17.33333333333273,0.0,0.9898599607207185
26.887500000000003,73.02,73.65719665271968,11.733333333333478,0.0,0.5939159764324384
26.9625,74.78,73.65719665271968,-12.333333333333412,0.0,-2.0916720818068778e-14
27.0375,72.93,73.65719665271968,-10.93333333333344,0.0,2.4235824239050534e-14
